"job_name";"taxonomy";"coverage";"specificity";"accessions";"eligible";"match";"mismatch";"nodata";"outgroup_matchable";"outgroup_matched"
"Euk_18S_16";"SILVA (only NR);Bacteria;Planctomycetota;SGST604;";"0.0";"0";"9";"7";"0";"7";"2";"414908";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Planctomycetota;SPG12-343-353-B69;";"0.0";"0";"7";"6";"0";"6";"1";"414909";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Planctomycetota;vadinHA49;";"0.0";"0";"330";"291";"0";"291";"39";"414624";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Poribacteria;";"0.0";"0";"52";"49";"0";"49";"3";"414866";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;";"0.0";"0";"109253";"103583";"0";"103583";"5670";"311332";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;";"0.0";"0";"33787";"32275";"0";"32275";"1512";"382640";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;AT-s3-44;";"0.0";"0";"82";"79";"0";"79";"3";"414836";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;";"0.0";"0";"1558";"1407";"0";"1407";"151";"413508";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;";"0.0";"0";"1548";"1398";"0";"1398";"150";"413517";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter;";"0.0";"0";"246";"218";"0";"218";"28";"414697";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidicaldus;";"0.0";"0";"25";"24";"0";"24";"1";"414891";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidiphilium;";"0.0";"0";"151";"130";"0";"130";"21";"414785";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;";"0.0";"0";"15";"14";"0";"14";"1";"414901";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisphaera;";"0.0";"0";"12";"12";"0";"12";"0";"414903";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidocella;";"0.0";"0";"32";"28";"0";"28";"4";"414887";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidomonas;";"0.0";"0";"8";"7";"0";"7";"1";"414908";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Ameyamaea;";"0.0";"0";"5";"5";"0";"5";"0";"414910";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Asaia;";"0.0";"0";"50";"50";"0";"50";"0";"414865";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Belnapia;";"0.0";"0";"12";"12";"0";"12";"0";"414903";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Bombella;";"0.0";"0";"11";"11";"0";"11";"0";"414904";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Commensalibacter;";"0.0";"0";"17";"16";"0";"16";"1";"414899";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Craurococcus-Caldovatus;";"0.0";"0";"35";"31";"0";"31";"4";"414884";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Crenalkalicoccus;";"0.0";"0";"1";"1";"0";"1";"0";"414914";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Endobacter;";"0.0";"0";"13";"11";"0";"11";"2";"414904";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Gluconacetobacter;";"0.0";"0";"64";"46";"0";"46";"18";"414869";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Gluconobacter;";"0.0";"0";"125";"108";"0";"108";"17";"414807";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Granulibacter;";"0.0";"0";"12";"11";"0";"11";"1";"414904";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Humitalea;";"0.0";"0";"1";"1";"0";"1";"0";"414914";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Komagataeibacter;";"0.0";"0";"152";"124";"0";"124";"28";"414791";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Kozakia;";"0.0";"0";"11";"11";"0";"11";"0";"414904";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Muricoccus;";"0.0";"0";"2";"2";"0";"2";"0";"414913";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Neoasaia;";"0.0";"0";"4";"4";"0";"4";"0";"414911";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Neokomagataea;";"0.0";"0";"3";"3";"0";"3";"0";"414912";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Nguyenibacter;";"0.0";"0";"2";"2";"0";"2";"0";"414913";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Paracraurococcus;";"0.0";"0";"2";"2";"0";"2";"0";"414913";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodopila;";"0.0";"0";"9";"9";"0";"9";"0";"414906";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodovarius;";"0.0";"0";"19";"19";"0";"19";"0";"414896";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodovastum;";"0.0";"0";"21";"19";"0";"19";"2";"414896";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseococcus;";"0.0";"0";"21";"21";"0";"21";"0";"414894";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;";"0.0";"0";"193";"186";"0";"186";"7";"414729";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rubritepida;";"0.0";"0";"13";"13";"0";"13";"0";"414902";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Saccharibacter;";"0.0";"0";"5";"5";"0";"5";"0";"414910";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Siccirubricoccus;";"0.0";"0";"1";"1";"0";"1";"0";"414914";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Swaminathania;";"0.0";"0";"4";"4";"0";"4";"0";"414911";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Tanticharoenia;";"0.0";"0";"5";"5";"0";"5";"0";"414910";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;uncultured;";"0.0";"0";"234";"221";"0";"221";"13";"414694";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Elioraeaceae;";"0.0";"0";"6";"6";"0";"6";"0";"414909";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Elioraeaceae;Elioraea;";"0.0";"0";"6";"6";"0";"6";"0";"414909";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria Incertae Sedis;";"0.0";"0";"52";"52";"0";"52";"0";"414863";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria Incertae Sedis;Unknown Family;";"0.0";"0";"52";"52";"0";"52";"0";"414863";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria Incertae Sedis;Unknown Family;Acuticoccus;";"0.0";"0";"15";"15";"0";"15";"0";"414900";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria Incertae Sedis;Unknown Family;Neomegalonema;";"0.0";"0";"9";"9";"0";"9";"0";"414906";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria Incertae Sedis;Unknown Family;uncultured;";"0.0";"0";"26";"26";"0";"26";"0";"414889";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;";"0.0";"0";"499";"466";"0";"466";"33";"414449";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;";"0.0";"0";"430";"399";"0";"399";"31";"414516";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Azospirillum;";"0.0";"0";"286";"260";"0";"260";"26";"414655";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Desertibacter;";"0.0";"0";"3";"3";"0";"3";"0";"414912";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Nitrospirillum;";"0.0";"0";"17";"17";"0";"17";"0";"414898";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Niveispirillum;";"0.0";"0";"34";"34";"0";"34";"0";"414881";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Rhodocista;";"0.0";"0";"5";"5";"0";"5";"0";"414910";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Skermanella;";"0.0";"0";"66";"61";"0";"61";"5";"414854";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;uncultured;";"0.0";"0";"16";"16";"0";"16";"0";"414899";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillales Incertae Sedis;";"0.0";"0";"12";"12";"0";"12";"0";"414903";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillales Incertae Sedis;Stella;";"0.0";"0";"12";"12";"0";"12";"0";"414903";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Inquilinaceae;";"0.0";"0";"35";"33";"0";"33";"2";"414882";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Inquilinaceae;Inquilinus;";"0.0";"0";"35";"33";"0";"33";"2";"414882";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;uncultured;";"0.0";"0";"22";"22";"0";"22";"0";"414893";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caedibacterales;";"0.0";"0";"22";"22";"0";"22";"0";"414893";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caedibacterales;Caedibacteraceae;";"0.0";"0";"22";"22";"0";"22";"0";"414893";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caedibacterales;Caedibacteraceae;Caedibacter;";"0.0";"0";"12";"12";"0";"12";"0";"414903";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caedibacterales;Caedibacteraceae;Candidatus Nucleicultrix;";"0.0";"0";"5";"5";"0";"5";"0";"414910";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caedibacterales;Caedibacteraceae;uncultured;";"0.0";"0";"5";"5";"0";"5";"0";"414910";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;";"0.0";"0";"1775";"1700";"0";"1700";"75";"413215";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;";"0.0";"0";"1097";"1050";"0";"1050";"47";"413865";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Asticcacaulis;";"0.0";"0";"45";"43";"0";"43";"2";"414872";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;";"0.0";"0";"541";"521";"0";"521";"20";"414394";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;";"0.0";"0";"177";"167";"0";"167";"10";"414748";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;PMMR1;";"0.0";"0";"22";"22";"0";"22";"0";"414893";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;";"0.0";"0";"173";"165";"0";"165";"8";"414750";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;uncultured;";"0.0";"0";"136";"129";"0";"129";"7";"414786";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;";"0.0";"0";"569";"547";"0";"547";"22";"414368";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Algimonas;";"0.0";"0";"11";"11";"0";"11";"0";"414904";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Euryhalocaulis;";"0.0";"0";"8";"7";"0";"7";"1";"414908";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Fretibacter;";"0.0";"0";"2";"2";"0";"2";"0";"414913";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Glycocaulis;";"0.0";"0";"3";"3";"0";"3";"0";"414912";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hellea;";"0.0";"0";"9";"9";"0";"9";"0";"414906";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Henriciella;";"0.0";"0";"15";"15";"0";"15";"0";"414900";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hirschia;";"0.0";"0";"60";"57";"0";"57";"3";"414858";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphobacterium;";"0.0";"0";"10";"9";"0";"9";"1";"414906";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonas;";"0.0";"0";"106";"100";"0";"100";"6";"414815";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Litorimonas;";"0.0";"0";"12";"12";"0";"12";"0";"414903";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Maricaulis;";"0.0";"0";"30";"30";"0";"30";"0";"414885";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Oceanicaulis;";"0.0";"0";"51";"47";"0";"47";"4";"414868";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Ponticaulis;";"0.0";"0";"9";"9";"0";"9";"0";"414906";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Robiginitomaculum;";"0.0";"0";"27";"27";"0";"27";"0";"414888";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;SWB02;";"0.0";"0";"99";"95";"0";"95";"4";"414820";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;UKL13-1;";"0.0";"0";"9";"9";"0";"9";"0";"414906";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Woodsholea;";"0.0";"0";"2";"2";"0";"2";"0";"414913";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;uncultured;";"0.0";"0";"103";"100";"0";"100";"3";"414815";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Parvularculaceae;";"0.0";"0";"104";"99";"0";"99";"5";"414816";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Parvularculaceae;Amphiplicatus;";"0.0";"0";"39";"38";"0";"38";"1";"414877";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Parvularculaceae;Hyphococcus;";"0.0";"0";"10";"10";"0";"10";"0";"414905";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Parvularculaceae;Marinicaulis;";"0.0";"0";"20";"19";"0";"19";"1";"414896";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Parvularculaceae;Parvularcula;";"0.0";"0";"23";"22";"0";"22";"1";"414893";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Parvularculaceae;uncultured;";"0.0";"0";"12";"10";"0";"10";"2";"414905";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;uncultured;";"0.0";"0";"5";"4";"0";"4";"1";"414911";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales;";"0.0";"0";"334";"322";"0";"322";"12";"414593";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales;Defluviicoccaceae;";"0.0";"0";"75";"72";"0";"72";"3";"414843";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales;Defluviicoccaceae;Defluviicoccus;";"0.0";"0";"75";"72";"0";"72";"3";"414843";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales;uncultured;";"0.0";"0";"259";"250";"0";"250";"9";"414665";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Dongiales;";"0.0";"0";"134";"129";"0";"129";"5";"414786";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Dongiales;Dongiaceae;";"0.0";"0";"134";"129";"0";"129";"5";"414786";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Dongiales;Dongiaceae;Dongia;";"0.0";"0";"134";"129";"0";"129";"5";"414786";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Dstr-E11;";"0.0";"0";"12";"12";"0";"12";"0";"414903";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Elsterales;";"0.0";"0";"300";"284";"0";"284";"16";"414631";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Elsterales;Elsteraceae;";"0.0";"0";"50";"47";"0";"47";"3";"414868";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Elsterales;Elsteraceae;Aliidongia;";"0.0";"0";"2";"2";"0";"2";"0";"414913";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Elsterales;Elsteraceae;Elstera;";"0.0";"0";"6";"6";"0";"6";"0";"414909";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Elsterales;Elsteraceae;Lacibacterium;";"0.0";"0";"1";"1";"0";"1";"0";"414914";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Elsterales;Elsteraceae;uncultured;";"0.0";"0";"40";"37";"0";"37";"3";"414878";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Elsterales;URHD0088;";"0.0";"0";"9";"9";"0";"9";"0";"414906";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Elsterales;uncultured;";"0.0";"0";"241";"228";"0";"228";"13";"414687";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Emcibacterales;";"0.0";"0";"3";"3";"0";"3";"0";"414912";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Emcibacterales;Emcibacteraceae;";"0.0";"0";"3";"3";"0";"3";"0";"414912";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Emcibacterales;Emcibacteraceae;Emcibacter;";"0.0";"0";"3";"3";"0";"3";"0";"414912";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Ferrovibrionales;";"0.0";"0";"30";"27";"0";"27";"3";"414888";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Ferrovibrionales;Ferrovibrionaceae;";"0.0";"0";"16";"13";"0";"13";"3";"414902";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Ferrovibrionales;Ferrovibrionaceae;Ferrovibrio;";"0.0";"0";"16";"13";"0";"13";"3";"414902";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Ferrovibrionales;Marinibaculum;";"0.0";"0";"1";"1";"0";"1";"0";"414914";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Ferrovibrionales;Taonella;";"0.0";"0";"6";"6";"0";"6";"0";"414909";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Ferrovibrionales;uncultured;";"0.0";"0";"7";"7";"0";"7";"0";"414908";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;";"0.0";"0";"72";"61";"0";"61";"11";"414854";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Holosporaceae;";"0.0";"0";"72";"61";"0";"61";"11";"414854";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Holosporaceae;Candidatus Bealeia;";"0.0";"0";"8";"7";"0";"7";"1";"414908";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Holosporaceae;Candidatus Gortzia;";"0.0";"0";"4";"4";"0";"4";"0";"414911";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Holosporaceae;Candidatus Paraholospora;";"0.0";"0";"2";"1";"0";"1";"1";"414914";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Holosporaceae;Holospora;";"0.0";"0";"9";"9";"0";"9";"0";"414906";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Holosporaceae;uncultured;";"0.0";"0";"46";"38";"0";"38";"8";"414877";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Kiloniellales;";"0.0";"0";"361";"352";"0";"352";"9";"414563";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Kiloniellales;Fodinicurvataceae;";"0.0";"0";"75";"72";"0";"72";"3";"414843";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Kiloniellales;Fodinicurvataceae;Fodinicurvata;";"0.0";"0";"9";"9";"0";"9";"0";"414906";"6"
"Euk_18S_16";"SILVA (only NR);Bacteria;Proteobacteria;Alphaproteobacteria;Kiloniellales;Fodinicurvataceae;Limimonas;";"0.0";"0";"11";"9";"0";"9";"2";"414906";"6"
