"job_name";"taxonomy";"coverage";"specificity";"accessions";"eligible";"match";"mismatch";"nodata";"outgroup_matchable";"outgroup_matched"
"Bac_16S_02";"SILVA (only NR);Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter;";"0.0";"0";"1030";"47";"0";"47";"983";"209734";"39061"
"Bac_16S_02";"SILVA (only NR);Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanosphaera;";"0.0";"0";"198";"11";"0";"11";"187";"209770";"39061"
"Bac_16S_02";"SILVA (only NR);Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;uncultured;";"0.0";"0";"6";"1";"0";"1";"5";"209780";"39061"
"Bac_16S_02";"SILVA (only NR);Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanothermaceae;";"0.0";"0";"2";"2";"0";"2";"0";"209779";"39061"
"Bac_16S_02";"SILVA (only NR);Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanothermaceae;Methanothermus;";"0.0";"0";"2";"2";"0";"2";"0";"209779";"39061"
"Bac_16S_02";"SILVA (only NR);Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanothermobacteriaceae;";"0.0";"0";"47";"13";"0";"13";"34";"209768";"39061"
"Bac_16S_02";"SILVA (only NR);Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanothermobacteriaceae;Methanothermobacter;";"0.0";"0";"47";"13";"0";"13";"34";"209768";"39061"
"Bac_16S_02";"SILVA (only NR);Archaea;Euryarchaeota;Methanococci;";"0.0";"0";"83";"32";"0";"32";"51";"209749";"39061"
"Bac_16S_02";"SILVA (only NR);Archaea;Euryarchaeota;Methanococci;Methanococcales;";"0.0";"0";"83";"32";"0";"32";"51";"209749";"39061"
"Bac_16S_02";"SILVA (only NR);Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanocaldococcaceae;";"0.0";"0";"27";"12";"0";"12";"15";"209769";"39061"
"Bac_16S_02";"SILVA (only NR);Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanocaldococcaceae;Methanocaldococcus;";"0.0";"0";"27";"12";"0";"12";"15";"209769";"39061"
"Bac_16S_02";"SILVA (only NR);Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanococcaceae;";"0.0";"0";"56";"20";"0";"20";"36";"209761";"39061"
"Bac_16S_02";"SILVA (only NR);Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanococcaceae;Methanococcus;";"0.0";"0";"28";"12";"0";"12";"16";"209769";"39061"
